Hostname;VRF_Name;Route-Distinguisher;;;
ROA1.LOM1;VRF-FCORP-METROGAS-SA-2;10481:11242;;;
ROA1.LOM1;VRF-FCORP-METROGAS-SEGURIDAD;7303:200205;;;
ROA1.LOM1;VRF-FCORP-MINISTERIO-FISCAL-TECO;7303:3000;;;
ROA1.LOM1;VRF-FCORP-MUTUAL-SANCOR-TECO;7303:523;;;
ROA1.LOM1;VRF-FCORP-NSS-GARIBALDI-2401;10481:11294;;;
ROA1.LOM1;VRF-FCORP-NSS-SA-LIBERTADOR-4101;10481:11202;;;
ROA1.LOM1;VRF-FCORP-PETROBRAS-ENERGIA-SA;10481:11014;;;
ROA1.LOM1;VRF-FCORP-PJ-CONS-MAGIST-TECO;7303:115;;;
ROA1.LOM1;VRF-FCORP-PODER-JUDICIAL-ADMINISTRACION-JUSTICIA;10481:11142;;;
ROA1.LOM1;VRF-FCORP-PODER-JUDICIAL-ADMINISTRACION-JUSTICIA-3;10481:11041;;;
ROA1.LOM1;VRF-FCORP-PODER-JUDICIAL-DE-LA-PROVINCIA-DE-BS-AS-DATOS;10481:11005;;;
ROA1.LOM1;VRF-FCORP-RENAULT;10481:11015;;;
ROA1.LOM1;VRF-FCORP-SERVICIO-ELECTRONICO-DE-PAGO-SA;10481:11057;;;
ROA1.LOM1;VRF-FCORP-STARBUCKS-COFFEE-ARGENTINA-SRL;10481:11025;;;
ROA1.LOM1;VRF-FCORP-SUPERMERCADOS-MAY-MAKRO;10481:11101;;;
ROA1.LOM1;VRF-FCORP-UTHGRA;10481:11056;;;
ROA1.LOM1;VRF-FCORP-YPF-TERCEROS;10481:11435;;;
ROA1.LOM1;VRF-FCORP-ZURICH-ARG-CIA-DE-SEGUROS;10481:11065;;;
ROA1.LOM1;VRF-MHUB-MONITOREO-ENERGIA;10481:90117;;;
ROA1.LOM1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.LOM1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.PCH1;INTER-AS-CLARO-15010;10481:15010;;;
ROA1.PCH1;VRF-CABLE-CMTS-PCH1;10481:10012;;;
ROA1.PCH1;VRF-CABLE-CYCLADES-DCN;10481:90104;;;
ROA1.PCH1;VRF-CABLE-MHUB-DCN;10481:90107;;;
ROA1.PCH1;VRF-CABLE-PERSONAL-ABIS2G-ACCESO;10481:24012;;;
ROA1.PCH1;VRF-CABLE-PERSONAL-GOMRAN-ACCESO;10481:26012;;;
ROA1.PCH1;VRF-CABLE-PERSONAL-S1-ACCESO;10481:28012;;;
ROA1.PCH1;VRF-CABLE-PERSONAL-S1MME-ACCESO;10481:27012;;;
ROA1.PCH1;VRF-CABLE-PERSONAL-Wan3G-ACCESO;10481:25012;;;
ROA1.PCH1;VRF-CABLE-TOIP-ACCESO;10481:40032;;;
ROA1.PCH1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.PCH1;VRF-CABLE-WIMAX-R6-R4;10481:90006;;;
ROA1.PCH1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.PCH1;VRF-FCORP-AXION-ENERGY-ARGENTINA-INTERNET;10481:11135;;;
ROA1.PCH1;VRF-FCORP-AXION-ENERGY-ARGENTINA-SA;10481:11127;;;
ROA1.PCH1;VRF-FCORP-AXION_VIDEOVIGILANCIA;10481:11412;;;
ROA1.PCH1;VRF-FCORP-BANCO-CIUDAD;10481:11003;;;
ROA1.PCH1;VRF-FCORP-BANCO-DE-GALICIA-Y-BUENOS-AIRES-S-A;10481:11132;;;
ROA1.PCH1;VRF-FCORP-BANCO-ITAU-ARGENTINA_SA;10481:11170;;;
ROA1.PCH1;VRF-FCORP-BANCO-ITAU-TECO;7303:1162;;;
ROA1.PCH1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.PCH1;VRF-FCORP-BURGER-ST;10481:11027;;;
ROA1.PCH1;VRF-FCORP-C-FINANCIERA-ARG;10481:11008;;;
ROA1.PCH1;VRF-FCORP-CENCOSUD;10481:11050;;;
ROA1.PCH1;VRF-FCORP-CENTRO-DE-ESTUDIOS-INFECTOLOGICOS-SACEI;10481:11226;;;
ROA1.PCH1;VRF-FCORP-COTO;10481:11069;;;
ROA1.PCH1;VRF-FCORP-COTO_DOMOS;10481:11415;;;
ROA1.PCH1;VRF-FCORP-CPS-COMUNICACIONES-SA-2;10481:11124;;;
ROA1.PCH1;VRF-FCORP-EDESUR-SA;10481:11154;;;
ROA1.PCH1;VRF-FCORP-FARMACITY2;10481:11072;;;
ROA1.PCH1;VRF-FCORP-FILM-SUEZ-SA;10481:11200;;;
ROA1.PCH1;VRF-FCORP-FRAVEGA-SACIEI;10481:11114;;;
ROA1.PCH1;VRF-FCORP-GARBARINO-SA;10481:11070;;;
ROA1.PCH1;VRF-FCORP-GCBA-ESCUELAS;10481:11125;;;
ROA1.PCH1;VRF-FCORP-GCBA-HTALES;10481:11039;;;
ROA1.PCH1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-VEDIA;10481:11145;;;
ROA1.PCH1;VRF-FCORP-KANSAI-SA;7303:200243;;;
ROA1.PCH1;VRF-FCORP-KEL-EDICIONES;10481:11381;;;
ROA1.PCH1;VRF-FCORP-LABORATORIO-RAPELA;10481:11374;;;
ROA1.PCH1;VRF-FCORP-MEGATLON;10481:11042;;;
ROA1.PCH1;VRF-FCORP-MUTUAL-SANCOR-TECO;7303:523;;;
ROA1.PCH1;VRF-FCORP-NSS-SA-LIBERTADOR-4101;10481:11202;;;
ROA1.PCH1;VRF-FCORP-PROYECTO-COMISARIAS-MINISTERIO-DE-DEFENSA-Y-JUSTICIA;10481:11325;;;
ROA1.PCH1;VRF-FCORP-RENAULT;10481:11015;;;
ROA1.PCH1;VRF-FCORP-RIBEIRO-SACIFAI;10481:11280;;;
ROA1.PCH1;VRF-FCORP-STANDARD-BANK;10481:11063;;;
ROA1.PCH1;VRF-FCORP-STARBUCKS-BK;10481:11025;;;
ROA1.PCH1;VRF-FCORP-SUPERVIELLE;10481:11020;;;
ROA1.PCH1;VRF-FCORP-TARABORELLI-SA;10481:11407;;;
ROA1.PCH1;VRF-FCORP-TC-INSIDE-SA;10481:11396;;;
ROA1.PCH1;VRF-MHUB-MONITOREO-ENERGIA;10481:90117;;;
ROA1.PCH1;VRF-VIDEO-VOD-MOTOROLA-APEX;10481:90023;;;
ROA1.PCH1;VRF-VIDEO-VOD-VIDEO-APEX-MDS;10481:90021;;;
ROA1.HOR1;INTER-AS-CLARO-15005;10481:15005;;;
ROA1.HOR1;INTER-AS-CLARO-15008;10481:15008;;;
ROA1.HOR1;VRF-CABLE-CANAL-LOCAL-SOMOS;10481:90135;;;
ROA1.HOR1;VRF-CABLE-COPERNICUS;10481:90025;;;
ROA1.HOR1;VRF-CABLE-DCN-BBI;10481:90110;;;
ROA1.HOR1;VRF-CABLE-DCN-BBI-ANILLO-SUR-COSTA-HOR-BBO;10481:90114;;;
ROA1.HOR1;VRF-CABLE-DCN-BBI-ANILLO-WDM;10481:90121;;;
ROA1.HOR1;VRF-CABLE-DCN-VP-HOR;10481:90132;;;
ROA1.HOR1;VRF-CABLE-DWDM-DCN-HOR;10481:99100;;;
ROA1.HOR1;VRF-CABLE-FAULT-MANAGEMENT;10481:90108;;;
ROA1.HOR1;VRF-CABLE-HARMONIC-DCN;10481:90116;;;
ROA1.HOR1;VRF-CABLE-LABORATORIO-LUGANO;10481:90101;;;
ROA1.HOR1;VRF-CABLE-LOCALIDAD-FORMOSA;10481:10195;;;
ROA1.HOR1;VRF-CABLE-MGMT-FIBERZONE;10481:90105;;;
ROA1.HOR1;VRF-CABLE-WIMAX-OM;10481:90001;;;
ROA1.HOR1;VRF-DIAGNOSTICO-SAN-LUCAS;10481:11373;;;
ROA1.HOR1;VRF-DR-DERAGOPYAN-DDEIP;7303:2041;;;
ROA1.HOR1;VRF-FCORP-ACA;7303:119;;;
ROA1.HOR1;VRF-FCORP-ACUDIR-SRL;10481:11382;;;
ROA1.HOR1;VRF-FCORP-AERO-PALO-MIGRA-TECO;7303:164;;;
ROA1.HOR1;VRF-FCORP-AEROLINEAS-ARGENTINAS-TECO;7303:1270;;;
ROA1.HOR1;VRF-FCORP-AFIP-TECO;7303:324;;;
ROA1.HOR1;VRF-FCORP-AGEA-CARREFOUR-CLARIN365;10481:11368;;;
ROA1.HOR1;VRF-FCORP-AGUAS-CORDOBESAS-INTERAS-TECO;7303:2884;;;
ROA1.HOR1;VRF-FCORP-AGUAS-SANTAFESINAS;7303:216;;;
ROA1.HOR1;VRF-FCORP-ALEA-BROKER-SEGUROS-SA;10481:11299;;;
ROA1.HOR1;VRF-FCORP-ALPARGATAS-AIRACCESS;7303:200149;;;
ROA1.HOR1;VRF-FCORP-ALPARGATAS-SAIC;7303:601;;;
ROA1.HOR1;VRF-FCORP-ALPI-ASOCIACION-CIVIL;10481:11326;;;
ROA1.HOR1;VRF-FCORP-ANDREANI;10481:11136;;;
ROA1.HOR1;VRF-FCORP-ANGEL_ESTRADA-TECO;7303:470;;;
ROA1.HOR1;VRF-FCORP-ANSES-TECO;7303:128;;;
ROA1.HOR1;VRF-FCORP-ARCOR-TECO;7303:039;;;
ROA1.HOR1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA;10481:11121;;;
ROA1.HOR1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA-FIBERTELZONE;10481:11168;;;
ROA1.HOR1;VRF-FCORP-ARCOS-DORADOS-ARGENTINA-SA_2;10481:11076;;;
ROA1.HOR1;VRF-FCORP-ARCOS-DORADOS-OFICINAS;10481:11174;;;
ROA1.HOR1;VRF-FCORP-ARCOS-DORADOS-PROVEEDORES;10481:11178;;;
ROA1.HOR1;VRF-FCORP-ASOCIACION-ARGENTINA-DE-GOLF;10481:11198;;;
ROA1.HOR1;VRF-FCORP-ASOCTESTJEO-DDEIP;7303:200223;;;
ROA1.HOR1;VRF-FCORP-ASV-CONSULTING-SRL;10481:11266;;;
ROA1.HOR1;VRF-FCORP-AUDIOIP-TECO;7303:200005;;;
ROA1.HOR1;VRF-FCORP-AUTOMILENIO-SA;10481:11316;;;
ROA1.HOR1;VRF-FCORP-AUTOSPECIAL-SA;10481:11298;;;
ROA1.HOR1;VRF-FCORP-AUTOTAG-SA;10481:11363;;;
ROA1.HOR1;VRF-FCORP-AUTOTROL-SA;10481:11420;;;
ROA1.HOR1;VRF-FCORP-AXION-ENERGY-ARGENTINA-INTERNET;10481:11135;;;
ROA1.HOR1;VRF-FCORP-AXION-ENERGY-ARGENTINA-SA;10481:11127;;;
ROA1.HOR1;VRF-FCORP-AXION_VIDEOVIGILANCIA;10481:11412;;;
ROA1.HOR1;VRF-FCORP-AYEX-SA;10481:11293;;;
ROA1.HOR1;VRF-FCORP-BAIRESCAMBIO;7303:200120;;;
ROA1.HOR1;VRF-FCORP-BALIARDA;10481:11347;;;
ROA1.HOR1;VRF-FCORP-BAN-GAS-NATURAL;10481:11301;;;
ROA1.HOR1;VRF-FCORP-BANCO-CMF-SA;10481:11139;;;
ROA1.HOR1;VRF-FCORP-BANCO-COLUMBIA-SA;10481:11401;;;
ROA1.HOR1;VRF-FCORP-BANCO-CREDICOOP;10481:11010;;;
ROA1.HOR1;VRF-FCORP-BANCO-DE-GALICIA-Y-BUENOS-AIRES-S-A;10481:11132;;;
ROA1.HOR1;VRF-FCORP-BANCO-DE-LA-CIUDAD-DE-BUENOS-AIRES;10481:11003;;;
ROA1.HOR1;VRF-FCORP-BANCO-DE-LA-CIUDAD-INTERAS;10481:11358;;;
ROA1.HOR1;VRF-FCORP-BANCO-DE-LA-PROVINCIA-DE-CORDOBA-SA;10481:11225;;;
ROA1.HOR1;VRF-FCORP-BANCO-FORMOSA-TECO;7303:529;;;
ROA1.HOR1;VRF-FCORP-BANCO-HIPOTECARIO-SA;10481:11061;;;
ROA1.HOR1;VRF-FCORP-BANCO-HIPOTECARIO-SA-2;10481:11175;;;
ROA1.HOR1;VRF-FCORP-BANCO-ITAU-TECO;7303:1162;;;
ROA1.HOR1;VRF-FCORP-BANCO-MACRO-ACCICOM;10481:11252;;;
ROA1.HOR1;VRF-FCORP-BANCO-MACRO-SA;10481:11082;;;
ROA1.HOR1;VRF-FCORP-BANCO-MACRO-SA-3;10481:11214;;;
ROA1.HOR1;VRF-FCORP-BANCO-MACRO-SA-4;10481:11250;;;
ROA1.HOR1;VRF-FCORP-BANCO-PATAGONIA-SA;10481:11103;;;
ROA1.HOR1;VRF-FCORP-BANCO-SANTANDER-RIO;10481:11221;;;
ROA1.HOR1;VRF-FCORP-BANCO-SUPERVIELLE-SA;10481:11020;;;
ROA1.HOR1;VRF-FCORP-BANCO-SUPERVILLE;10481:11105;;;
ROA1.HOR1;VRF-FCORP-BANCO_MACRO_5;10481:11424;;;
ROA1.HOR1;VRF-FCORP-BANCO_NACION-TECO;7303:149;;;
ROA1.HOR1;VRF-FCORP-BANELCO_SA;10481:11432;;;
ROA1.HOR1;VRF-FCORP-BBVA-BANCO-FRANCES;10481:11093;;;
ROA1.HOR1;VRF-FCORP-BELGRANO-CARGAS-TECO;7303:506;;;
ROA1.HOR1;VRF-FCORP-BERCOVICH-SACIFIA;7303:200043;;;
ROA1.HOR1;VRF-FCORP-BMR-TECO;7303:1407;;;
ROA1.HOR1;VRF-FCORP-BOLDT-GAMING-SA;10481:11011;;;
ROA1.HOR1;VRF-FCORP-BOLSASYMERCADOS-TECO;7303:2955;;;
ROA1.HOR1;VRF-FCORP-BT-LATAM-ARGENTINA-BINGO-CAMARAS;10481:11157;;;
ROA1.HOR1;VRF-FCORP-BT-LATAM-ARGENTINA-BINGO-CONTADORES;10481:11156;;;
ROA1.HOR1;VRF-FCORP-BT-LATAM-ARGENTINA-BINGO-INTERNET;10481:11158;;;
ROA1.HOR1;VRF-FCORP-BT-LATAM-ARGENTINA-BINGO-LAN;10481:11159;;;
ROA1.HOR1;VRF-FCORP-BT-LATAM-ARGENTINA-LIB;10481:11218;;;
ROA1.HOR1;VRF-FCORP-BT_LATAM_MORON;10481:11371;;;
ROA1.HOR1;VRF-FCORP-BURG-SA;10481:11375;;;
ROA1.HOR1;VRF-FCORP-CAJA-DE-SEGUROS-SA;10481:11006;;;
ROA1.HOR1;VRF-FCORP-CAJA-DE-SEGUROS-SA-2;10481:11102;;;
ROA1.HOR1;VRF-FCORP-CAJADEVALORES-TECO;7303:2117;;;
ROA1.HOR1;VRF-FCORP-CAMUZZI-GAS-PAMPEANA-SA;10481:11187;;;
ROA1.HOR1;VRF-FCORP-CAPILATIS-SA;10481:11045;;;
ROA1.HOR1;VRF-FCORP-CARGILL-CBA-DDEIP;7303:200225;;;
ROA1.HOR1;VRF-FCORP-CARREFOUR;10481:11118;;;
ROA1.HOR1;VRF-FCORP-CARSA-SA;10481:11264;;;
ROA1.HOR1;VRF-FCORP-CELULOSA-MOLDEADA;7303:0133;;;
ROA1.HOR1;VRF-FCORP-CENCOSUD-SA;10481:11050;;;
ROA1.HOR1;VRF-FCORP-CENTRAL-VIRTUAL-TECO;7303:1520;;;
ROA1.HOR1;VRF-FCORP-CENTRO-EST-INFECT-SACEI;10481:11226;;;
ROA1.HOR1;VRF-FCORP-CFA2;10481:11031;;;
ROA1.HOR1;VRF-FCORP-CFA3;10481:11038;;;
ROA1.HOR1;VRF-FCORP-CFINANCIERA-ARGENTINA;10481:11008;;;
ROA1.HOR1;VRF-FCORP-CHOIKUE-SA;10481:11212;;;
ROA1.HOR1;VRF-FCORP-CIBA-TECO;7303:1174;;;
ROA1.HOR1;VRF-FCORP-CITIBANK;10481:11117;;;
ROA1.HOR1;VRF-FCORP-CLAMA-TECO;7303:459;;;
ROA1.HOR1;VRF-FCORP-CLIENTES-INTER-AS;10481:14099;;;
ROA1.HOR1;VRF-FCORP-CLUB-INDEPENDIENTE;10481:11253;;;
ROA1.HOR1;VRF-FCORP-CLUB-MEDITERRANEE-TECO;7303:200212;;;
ROA1.HOR1;VRF-FCORP-CLUB-NAUTICO;10481:11403;;;
ROA1.HOR1;VRF-FCORP-CLUB-SAN-LORENZO-ALMAGRO;10481:11137;;;
ROA1.HOR1;VRF-FCORP-CMD;10481:11111;;;
ROA1.HOR1;VRF-FCORP-CMSAARG-TECO;7303:3033;;;
ROA1.HOR1;VRF-FCORP-COBENSIL;7303:200173;;;
ROA1.HOR1;VRF-FCORP-CODEVISA-SA;10481:11197;;;
ROA1.HOR1;VRF-FCORP-COELSA-STANDARBANK-ICBC;10481:11309;;;
ROA1.HOR1;VRF-FCORP-COLCAR-MERBUS-SA;10481:11416;;;
ROA1.HOR1;VRF-FCORP-COLOME;10481:11390;;;
ROA1.HOR1;VRF-FCORP-COMPANIA-DE-SEGUROS-EL-NORTE-SA;10481:11205;;;
ROA1.HOR1;VRF-FCORP-COMPANIA-DE-SEGUROS-LA-MERCANTIL-ANDINA-SA;10481:11189;;;
ROA1.HOR1;VRF-FCORP-COMPANIA-DE-SEGUROS-LA-MERCANTIL-ANDINA-SA-2;10481:11261;;;
ROA1.HOR1;VRF-FCORP-CONCESIONARIO-DE-GRUPO-OESTE;10481:11364;;;
ROA1.HOR1;VRF-FCORP-CONSEJO-DE-LA-MAGISTRATURA;10481:11044;;;
ROA1.HOR1;VRF-FCORP-CONSEJO-MAGISTRATURA-CABA;10481:11297;;;
ROA1.HOR1;VRF-FCORP-COOP-FARMACEUTICA-DE-CREDITO-VIVIENDA-CONSUMO;10481:11392;;;
ROA1.HOR1;VRF-FCORP-COPPEL-SA;10481:11287;;;
ROA1.HOR1;VRF-FCORP-CORREO-OFICIAL-TECO;7303:707;;;
ROA1.HOR1;VRF-FCORP-COTO-CENTRO-INTEGRAL-DE-COMERCIALIZACION-SA;10481:11069;;;
ROA1.HOR1;VRF-FCORP-COTO_DOMOS;10481:11415;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-BELGRANO;10481:11203;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA;10481:11147;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-2;10481:11124;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-3;10481:11146;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-4;10481:11151;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-5;10481:11206;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-6;10481:11239;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-7;10481:11240;;;
ROA1.HOR1;VRF-FCORP-CPS-COMUNICACIONES-SA-8;10481:11342;;;
ROA1.HOR1;VRF-FCORP-CSR1000V-TECO;7303:2653;;;
ROA1.HOR1;VRF-FCORP-CUSPIDE-LIBROS-SA;10481:11181;;;
ROA1.HOR1;VRF-FCORP-CYRE-TECO;7303:159;;;
ROA1.HOR1;VRF-FCORP-DAC-SACI;10481:11376;;;
ROA1.HOR1;VRF-FCORP-DANAIDE-SA;10481:11310;;;
ROA1.HOR1;VRF-FCORP-DARC-LIBERTADOR-SA;10481:11036;;;
ROA1.HOR1;VRF-FCORP-DDEIP-SBG-SA;7303:200213;;;
ROA1.HOR1;VRF-FCORP-DDIP-TECO;7303:2947;;;
ROA1.HOR1;VRF-FCORP-DECKER_SA-TECO;7303:2900;;;
ROA1.HOR1;VRF-FCORP-DEF-PENAL-PROV-TECO;7303:2182;;;
ROA1.HOR1;VRF-FCORP-DEFENSORIA-TECO;7303:1020;;;
ROA1.HOR1;VRF-FCORP-DEHEZA;10481:11425;;;
ROA1.HOR1;VRF-FCORP-DEMO-L2-VPN-CMS;10481:11046;;;
ROA1.HOR1;VRF-FCORP-DEMO-TEST-TASA-MPLS;10481:11052;;;
ROA1.HOR1;VRF-FCORP-DENWA;7303:200058;;;
ROA1.HOR1;VRF-FCORP-DERKA-VARGAS;7303:1510;;;
ROA1.HOR1;VRF-FCORP-DERUDDER;7303:252;;;
ROA1.HOR1;VRF-FCORP-DIAGNOSTICO-MEDICO-SA-DDE-IP;7303:200207;;;
ROA1.HOR1;VRF-FCORP-DIAGNOSTICO_ROJAS;10481:11345;;;
ROA1.HOR1;VRF-FCORP-DIEGO-RICARDO-SOJO;10481:11210;;;
ROA1.HOR1;VRF-FCORP-DIETRICH-SA;10481:11329;;;
ROA1.HOR1;VRF-FCORP-DIRECCION-EDUCACION;10481:11360;;;
ROA1.HOR1;VRF-FCORP-DISCO;7303:55:00;;;
ROA1.HOR1;VRF-FCORP-DISNEY-SA;10481:11251;;;
ROA1.HOR1;VRF-FCORP-DR-DERAGOPYAN;10481:11313;;;
ROA1.HOR1;VRF-FCORP-DROGUERIA-DEL-SUD-SA;10481:11267;;;
ROA1.HOR1;VRF-FCORP-DROGUERIA-KELLERHOFF;7303:1164;;;
ROA1.HOR1;VRF-FCORP-DYNAMIC-TECHNOLOGY-SRL;10481:11258;;;
ROA1.HOR1;VRF-FCORP-DYNAMIC-TECHNOLOGY-SRL-SRT;10481:11338;;;
ROA1.HOR1;VRF-FCORP-ECCO-TECO;7303:970;;;
ROA1.HOR1;VRF-FCORP-EDENOR;10481:11077;;;
ROA1.HOR1;VRF-FCORP-EDENOR-SISTEMAS;7303:200073;;;
ROA1.HOR1;VRF-FCORP-EDENSA-TECO;7303:1051;;;
ROA1.HOR1;VRF-FCORP-EDESUR-SA;10481:11154;;;
ROA1.HOR1;VRF-FCORP-EDITOCHACO-TECO;7303:866;;;
ROA1.HOR1;VRF-FCORP-EL-DIA-SAICYF;10481:11249;;;
ROA1.HOR1;VRF-FCORP-EMBOTELLADORA;7303:200154;;;
ROA1.HOR1;VRF-FCORP-EMPRESA-PROV-ENERGIA-STF;7303:200229;;;
ROA1.HOR1;VRF-FCORP-EMPROSOFT-STANDARBANK-ICBC;10481:11328;;;
ROA1.HOR1;VRF-FCORP-ENACOM-TECO;7303:0530;;;
ROA1.HOR1;VRF-FCORP-ENRE;10481:11055;;;
ROA1.HOR1;VRF-FCORP-ENRIQUE-REYES;7303:0405;;;
ROA1.HOR1;VRF-FCORP-ERTACH-SA;10481:11259;;;
ROA1.HOR1;VRF-FCORP-ESETECE-SA;10481:11096;;;
ROA1.HOR1;VRF-FCORP-ESKABE-SA;10481:11019;;;
ROA1.HOR1;VRF-FCORP-ESTUDIANTES-DE-LA-PLATA;7303:200061;;;
ROA1.HOR1;VRF-FCORP-EUROAMERICA-TECO;7303:2684;;;
ROA1.HOR1;VRF-FCORP-EVENTO-HILTON;10481:11429;;;
ROA1.HOR1;VRF-FCORP-FALCONE-BODETTO;7303:0129;;;
ROA1.HOR1;VRF-FCORP-FARMA-KD-SA-TECO;7303:2888;;;
ROA1.HOR1;VRF-FCORP-FARMACITY-SA-2;10481:11072;;;
ROA1.HOR1;VRF-FCORP-FARMCITY-SA;10481:11029;;;
ROA1.HOR1;VRF-FCORP-FAST-FOOD-SUDAMERICANA-SA;10481:11027;;;
ROA1.HOR1;VRF-FCORP-FEDPATRONAL-TECO;7303:200156;;;
ROA1.HOR1;VRF-FCORP-FEMSA-SA;10481:11337;;;
ROA1.HOR1;VRF-FCORP-FIBERTELZONE-TECO;7303:200006;;;
ROA1.HOR1;VRF-FCORP-FIESA-SRL-TECO;7303:200125;;;
ROA1.HOR1;VRF-FCORP-FILM-SUEZ-SA;10481:11200;;;
ROA1.HOR1;VRF-FCORP-FIRSTDATA;10481:11332;;;
ROA1.HOR1;VRF-FCORP-FIRSTDATA-TECO;7303:1428;;;
ROA1.HOR1;VRF-FCORP-FISERV-STANDARBANK-ICBC;10481:11315;;;
ROA1.HOR1;VRF-FCORP-FRAVEGA-SACIEI;10481:11114;;;
ROA1.HOR1;VRF-FCORP-FRIENDS_FOOD_SA;10481:11343;;;
ROA1.HOR1;VRF-FCORP-FUND-IBEROAME-DE-ESTUDIOS-SUPERIORES;10481:11023;;;
ROA1.HOR1;VRF-FCORP-FURLONG-FOX-SA-DDEIP;7303:200217;;;
ROA1.HOR1;VRF-FCORP-GALILEO-LA-RIOJA-SA;10481:11163;;;
ROA1.HOR1;VRF-FCORP-GARBARINO-CMS;10481:11070;;;
ROA1.HOR1;VRF-FCORP-GARRUCHOS-TECO;7303:1276;;;
ROA1.HOR1;VRF-FCORP-GCBA-ESCUELAS;10481:11125;;;
ROA1.HOR1;VRF-FCORP-GCBA-HOSPITALES;10481:11039;;;
ROA1.HOR1;VRF-FCORP-GCBA-POLICIA-TECO;7303:200074;;;
ROA1.HOR1;VRF-FCORP-GENERALI-ARGENTINA-CIA-SEGUROS;10481:11122;;;
ROA1.HOR1;VRF-FCORP-GENNEIA-TECO;7303:0417;;;
ROA1.HOR1;VRF-FCORP-GIMNASIOS-ARGENTINOS-SA;10481:11042;;;
ROA1.HOR1;VRF-FCORP-GIRE-CMS;10481:11086;;;
ROA1.HOR1;VRF-FCORP-GOMIC-SA;7303:654;;;
ROA1.HOR1;VRF-FCORP-GONAR-TECO;7303:401;;;
ROA1.HOR1;VRF-FCORP-GRUPO-BIOROSSI;10481:11443;;;
ROA1.HOR1;VRF-FCORP-GRUPO-CLARIN-SA;10481:11040;;;
ROA1.HOR1;VRF-FCORP-GRUPO-ORONO-TECO;7303:2749;;;
ROA1.HOR1;VRF-FCORP-HILTON-ITALIANO;10481:11113;;;
ROA1.HOR1;VRF-FCORP-HIPODROMO-ARG-DE-PALERMO-TECO;7303:162;;;
ROA1.HOR1;VRF-FCORP-HOYTS-GENERAL-CINEMA-DE-ARGEN;10481:11001;;;
ROA1.HOR1;VRF-FCORP-HSBC-BANK-TECO;7303:279;;;
ROA1.HOR1;VRF-FCORP-IAFAS-TECO;7303:564;;;
ROA1.HOR1;VRF-FCORP-ICBC-SA;10481:11063;;;
ROA1.HOR1;VRF-FCORP-IDR-LTE;7303:2959;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-LABYES-CMS;10481:11080;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-LAS-HERAS-CMS;10481:11104;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-10;10481:11234;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-11;10481:11235;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-13;10481:11241;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-14;10481:11243;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-15;10481:11247;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-16;10481:11254;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-17;10481:11256;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-18;10481:11257;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-19;10481:11265;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-2;10481:11143;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-2-INTERNET;10481:11144;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-20;10481:11269;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-21;10481:11272;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-22;10481:11276;;;
ROA1.HOR1;VRF-FCORP-IFX-NETWORKS-ARGENTINA-SRL-23;10481:11283;;;
